section_id,article_id,article_title,section_path,heading,level,bert_umap1,bert_umap2,base_value_mean,base_value_std,base_n_runs,base_value_pctile,base_variance_pctile,instruct_value_mean,instruct_value_std,instruct_n_runs,instruct_value_pctile,instruct_variance_pctile
1460,5471,South America,History > Nation-building and fragmentation,Nation-building and fragmentation,3,5.1348276,0.23731044,34.61183602128082,32.222188516603815,2,0.3774436090225564,0.40902255639097745,42.353508736513476,17.263156524933944,3,0.5864661654135338,0.26879699248120303
1461,5471,South America,History > Wars and conflicts,Wars and conflicts,3,5.212767,0.17162749,33.735786317065035,2.579203412256157,2,0.37142857142857144,0.03796992481203008,35.744747603456354,36.858124783916566,3,0.5150375939849624,0.5729323308270676
1462,5471,South America,History > Rise and fall of military dictatorships,Rise and fall of military dictatorships,3,5.091347,0.2514213,14.153444540439168,3.8041829731483725,2,0.24172932330827068,0.05601503759398496,28.730209007021028,69.67261797647625,3,0.4342105263157895,0.8266917293233083
1463,5471,South America,History > Contemporary issues,Contemporary issues,3,4.8713737,0.19655351,114.62162438367736,18.710064047153566,2,0.8078947368421052,0.24097744360902257,67.69245815618578,66.20936743952711,3,0.7733082706766917,0.8135338345864662
1464,5471,South America,Geography,Geography,2,4.8149757,0.3803406,-39.767476249654294,23.95744624643602,2,0.06954887218045112,0.31278195488721805,18.562247918211003,14.447961081738379,3,0.30338345864661653,0.21127819548872181
1465,5471,South America,Geography > Outlying islands,Outlying islands,3,4.9211464,0.59858716,31.3885370978958,55.77415837418512,2,0.35639097744360904,0.6270676691729323,20.409286736522784,38.26907088151391,3,0.32781954887218046,0.5902255639097744
1466,5471,South America,Geography > Outlying islands > Special cases,Special cases,4,4.9161296,0.5837903,307.5827735174424,27.43212529880188,2,0.9853383458646616,0.35150375939849626,90.34761064688986,60.120722910886506,3,0.8650375939849624,0.781203007518797
1467,5471,South America,Geography > Climate,Climate,3,4.596626,1.0472858,75.39476551864885,40.97125291402287,2,0.6458646616541354,0.49661654135338346,38.22750737770138,29.05024760470959,3,0.5424812030075188,0.4639097744360902
1468,5471,South America,Geography > Fauna,Fauna,3,4.7755513,0.65162313,26.950256510734196,101.60476594623921,2,0.324812030075188,0.8518796992481203,20.26530470090999,75.53443527185897,3,0.3255639097744361,0.849624060150376
1469,5471,South America,Politics,Politics,2,5.047866,0.354525,18.525790890287404,20.42197594088044,2,0.2661654135338346,0.26052631578947366,42.02647998034959,22.769990346433943,3,0.5830827067669173,0.3650375939849624
1470,5471,South America,Economy,Economy,2,4.847991,0.2742494,16.8000223369455,13.863591033755558,2,0.25338345864661654,0.17593984962406015,29.618859873439927,9.105523469052336,3,0.44473684210526315,0.10601503759398496
1471,5471,South America,Economy > Agriculture,Agriculture,3,4.770943,0.2330058,52.1275290291463,5.163604456778369,2,0.4992481203007519,0.07368421052631578,19.4892428367077,0.8683286266694871,3,0.3169172932330827,0.0007518796992481203
1472,5471,South America,Economy > Manufacturing,Manufacturing,3,4.865776,0.15924864,67.36797379893108,13.882252636949065,2,0.5992481203007519,0.17669172932330826,23.235913315151123,7.112588555815528,3,0.36654135338345867,0.07330827067669173
1473,5471,South America,Economy > Mining,Mining,3,4.7681947,0.22283821,26.991107023433795,13.692023746372488,2,0.3255639097744361,0.17293233082706766,11.013728104184223,15.308851948738052,3,0.21654135338345865,0.22781954887218045
1474,5471,South America,Economy > Tourism,Tourism,3,4.815333,0.35658136,-7.65828466249512,60.06600735779871,2,0.1481203007518797,0.6578947368421053,-6.567440113374725,39.91164660744393,3,0.08646616541353383,0.6109022556390977
1475,5471,South America,Economy > Energy,Energy,3,4.663741,0.20337206,30.256476376352545,34.429160846033234,2,0.34962406015037595,0.4327067669172932,17.35000578830512,15.55544282823477,3,0.28533834586466167,0.23383458646616542
1476,5471,South America,Economy > Transport,Transport,3,4.7234077,-0.1316405,313.72897220928303,52.12149549107921,2,0.987218045112782,0.5966165413533835,189.47882423560995,101.39928544288631,3,0.9860902255639098,0.9289473684210526
1477,5471,South America,Economy > Transport > Roads,Roads,4,4.724422,0.07797164,52.82727662919909,2.77843437672726,2,0.5015037593984962,0.039473684210526314,4.597931156252479,5.564981764696553,3,0.1518796992481203,0.04924812030075188
1478,5471,South America,Economy > Transport > Aviation,Aviation,4,4.7389817,0.15085769,-25.634494304108195,18.65587365064787,2,0.09736842105263158,0.24022556390977443,-35.592743243644236,7.531539502636597,3,0.014661654135338346,0.08045112781954887
1479,5471,South America,Economy > Transport > Seaports and harbors,Seaports and harbors,4,4.737746,0.1571143,-15.17776370210694,1.2945194286820891,2,0.12443609022556391,0.020676691729323307,-26.035938558921476,12.075611306619887,3,0.02706766917293233,0.16353383458646617
1480,5471,South America,Economy > Transport > Rail,Rail,4,4.7126455,0.07016888,40.05689005676794,27.326658971845525,2,0.4150375939849624,0.34962406015037595,11.616956551690558,12.530720228662155,3,0.2199248120300752,0.17067669172932332
1481,5471,South America,Economy > Transport > Waterways,Waterways,4,4.7103267,0.082712874,8.34278157941562,13.090680078087383,2,0.2093984962406015,0.1650375939849624,-2.7014155856842863,17.425404237396126,3,0.10563909774436091,0.2725563909774436
1482,5471,South America,Economy > Transport > Public transport,Public transport,4,4.7254214,-0.0964137,56.28413303184193,1.4589139997428437,2,0.5236842105263158,0.02368421052631579,1.017152046947156,21.055949312929386,3,0.12593984962406016,0.33909774436090223
1483,5471,South America,Demographics,Demographics,2,4.8561077,0.61408174,92.8828936000875,39.8733530681954,2,0.7270676691729323,0.4842105263157895,50.15980301595997,26.409390553596037,3,0.6593984962406015,0.42105263157894735
1484,5471,South America,Demographics > Language,Language,3,4.9013705,0.5472911,25.057874579200597,4.6866513975885855,2,0.31240601503759396,0.06729323308270677,31.330733179970565,21.10171108421308,3,0.46616541353383456,0.3398496240601504
1485,5471,South America,Demographics > Religion,Religion,3,6.4178424,2.4591138,44.142815961738975,51.10399564859372,2,0.44398496240601504,0.587218045112782,25.598743097075175,29.939390278522925,3,0.3924812030075188,0.48157894736842105
1486,5471,South America,Demographics > Ethnic demographics,Ethnic demographics,3,4.903044,0.53770524,86.03585000437813,32.622444149599104,2,0.6962406015037594,0.41466165413533834,34.94701596996814,49.05819518640386,3,0.5075187969924813,0.7015037593984963
1487,5471,South America,Demographics > Populace,Populace,3,4.785135,0.31622916,37.98268246845677,0.886429523503013,2,0.4,0.015037593984962405,49.08570929668656,2.410696114046951,3,0.6481203007518797,0.009398496240601503
1488,5471,South America,Culture,Culture,2,4.866657,0.4651388,69.90242751886207,28.138885864023656,2,0.6157894736842106,0.3609022556390977,30.08452017135784,16.13333642985853,3,0.4496240601503759,0.24511278195488723
1489,5471,South America,Culture > Food and drink,Food and drink,3,4.8477373,0.46740222,66.32383527013539,39.172518971251066,2,0.5902255639097744,0.4785714285714286,60.831424778221525,79.23954837845349,3,0.7349624060150376,0.8620300751879699
1490,5471,South America,Culture > Plastic arts,Plastic arts,3,4.889043,0.41636136,-4.602458921658702,21.57490483910918,2,0.16015037593984963,0.28421052631578947,28.5040872178818,21.548135994713924,3,0.4323308270676692,0.3469924812030075
1491,5471,South America,Culture > Sport,Sport,3,4.902454,0.46842724,43.33128075038617,49.2986757028856,2,0.43796992481203006,0.5706766917293233,23.042017738648727,35.68241715040856,3,0.36466165413533835,0.5609022556390978
1492,5550,State (polity),Introduction,Introduction,0,8.3787985,-1.468353,59.2399434461493,111.29436983434297,2,0.5424812030075188,0.8823308270676692,-2.0668175674361264,8.658145820899502,3,0.10902255639097744,0.09736842105263158
1493,5550,State (polity),Etymology,Etymology,2,8.704087,-0.8522792,-22.83804184095468,74.35634522441096,2,0.10413533834586466,0.7421052631578947,-16.774794309529913,49.36703152440586,3,0.04661654135338346,0.7045112781954888
1494,5550,State (polity),Definition,Definition,2,8.532504,-1.3916631,62.44785498462469,47.10459492860081,2,0.5642857142857143,0.5492481203007519,17.838052875635398,51.37685951237612,3,0.29210526315789476,0.7180451127819549
1495,5550,State (polity),Definition > Types of states,Types of states,3,8.555063,-1.0932621,22.835063992137417,4.390363183230224,2,0.29210526315789476,0.06315789473684211,-11.140843932708139,42.50303177353959,3,0.06654135338345865,0.6364661654135338
1496,5550,State (polity),Definition > State and government,State and government,3,8.446894,-1.6328124,-14.636355747017976,40.918988510454334,2,0.12518796992481204,0.49548872180451126,49.00178220175764,53.70509346075083,3,0.6469924812030076,0.7342105263157894
1497,5550,State (polity),Definition > States and nation-states,States and nation-states,3,8.777126,-0.9489208,191.28376013819897,52.16476312745061,2,0.9421052631578948,0.5973684210526315,116.23382318648878,22.079279038458505,3,0.9274436090225564,0.35413533834586464
1498,5550,State (polity),Definition > State and civil society,State and civil society,3,8.610967,-1.3098824,-22.201104390312253,20.65156221406005,2,0.10676691729323308,0.2642857142857143,39.407537450285055,62.443582862748116,3,0.5548872180451128,0.7958646616541354
1499,5550,State (polity),History,History,2,8.414262,-0.64076424,29.68474110832302,26.51429670928759,2,0.3462406015037594,0.3357142857142857,32.128003757694074,38.971284239966415,3,0.47518796992481205,0.6
1500,5550,State (polity),History > Prehistoric stateless societies,Prehistoric stateless societies,3,8.418738,-0.86366045,63.11757680419873,35.33880776115555,2,0.5699248120300752,0.4413533834586466,73.40668642418223,4.822821003072923,3,0.8026315789473685,0.036466165413533834
1501,5550,State (polity),History > Neolithic period,Neolithic period,3,8.365,-0.12492423,-18.26162530347936,85.95426802209887,2,0.11390977443609022,0.8,6.752632597862179,21.609207822704462,3,0.17406015037593986,0.3481203007518797
1502,5550,State (polity),History > Ancient Eurasia,Ancient Eurasia,3,7.850053,1.358894,38.40497982809949,58.030893427067326,2,0.4018796992481203,0.6443609022556391,40.4660630818442,32.34367229602359,3,0.5642857142857143,0.5169172932330827
1503,5550,State (polity),History > Classical antiquity,Classical antiquity,3,8.2913885,-0.45036992,153.50023679654973,147.60176191803563,2,0.8962406015037594,0.9432330827067669,109.65093737910239,57.770777571882654,3,0.9157894736842105,0.762781954887218
1504,5550,State (polity),History > Feudal state,Feudal state,3,8.64049,-0.94885594,-26.298059821277413,103.44387242999218,2,0.09548872180451128,0.8605263157894737,47.995153657088075,121.50823707497756,3,0.6383458646616541,0.9631578947368421
1505,5550,State (polity),History > Modern state,Modern state,3,8.635857,-0.94936556,128.0748176014872,79.71687776234317,2,0.8484962406015037,0.7725563909774437,16.84961103052153,128.92244317958395,3,0.2819548872180451,0.968421052631579
1506,5550,State (polity),Theories for the emergence of the state > Earliest states,Earliest states,3,8.311973,-0.27522984,49.55395830369879,18.054272113840867,2,0.48345864661654137,0.23383458646616542,-5.117566896459448,11.161079506767202,3,0.09172932330827067,0.1443609022556391
1507,5550,State (polity),Theories for the emergence of the state > Modern state,Modern state,3,8.409504,-0.8828279,53.12283737947661,4.79025122844999,2,0.5045112781954887,0.06917293233082707,12.174048887550798,1.6968385574229496,3,0.22593984962406016,0.004135338345864661
1508,5550,State (polity),Theories of state function,Theories of state function,2,8.527733,-1.4480197,90.57195713425082,26.161909469361756,2,0.7180451127819549,0.3330827067669173,41.621818664916475,3.8178561652207277,3,0.5770676691729323,0.022556390977443608
1509,5550,State (polity),Theories of state function > Anarchist perspective,Anarchist perspective,3,8.567093,-1.41724,12.725117764804569,59.180418486129746,2,0.23270676691729322,0.6518796992481203,21.418577853891946,31.68679368195537,3,0.34097744360902255,0.5078947368421053
1510,5550,State (polity),Theories of state function > Anarcho-capitalist perspective,Anarcho-capitalist perspective,3,8.642331,-1.4771674,61.66131381368778,34.29905013030039,2,0.5597744360902256,0.4319548872180451,30.833200954869568,27.813765940022723,3,0.45827067669172933,0.4417293233082707
1511,5550,State (polity),Theories of state function > Marxist perspective,Marxist perspective,3,8.515004,-1.3499467,81.19976720609091,25.813639152955982,2,0.674436090225564,0.32781954887218046,78.8802213498078,16.17491706553214,3,0.8266917293233083,0.2462406015037594
1512,5550,State (polity),Theories of state function > Pluralism,Pluralism,3,8.566055,-1.4445225,1.9166735296835822,13.548953698753007,2,0.18270676691729323,0.17067669172932332,28.804178674257596,88.36308767934298,3,0.43609022556390975,0.8943609022556391
1513,5550,State (polity),Theories of state function > Contemporary critical perspectives,Contemporary critical perspectives,3,8.501248,-1.2801399,54.73741415895455,0.4627865285255898,2,0.5150375939849624,0.007142857142857143,43.56814920286424,6.982069689613693,3,0.5977443609022557,0.06992481203007518
1514,5550,State (polity),Theories of state function > Structural universe of the state or structural reality of the state,Structural universe of the state or structural reality of the state,3,8.443873,0.95534724,80.3696544245989,9.627982301115532,2,0.6710526315789473,0.12255639097744361,40.51991102652959,25.077573068709867,3,0.5654135338345865,0.3977443609022556
1515,5550,State (polity),Theories of state function > State autonomy within institutionalism,State autonomy within institutionalism,3,8.619242,-1.4698638,43.71940752364899,55.763042341591024,2,0.4417293233082707,0.6263157894736842,54.96272027525148,15.973897716175076,3,0.6966165413533835,0.24172932330827068
1516,5550,State (polity),Theories of state legitimacy > Social contract theory,Social contract theory,3,8.790288,-1.512592,73.91450062650367,43.33214139448661,2,0.637593984962406,0.5210526315789473,8.221333278773303,43.31008185806588,3,0.18609022556390978,0.643609022556391
1517,5550,State (polity),Theories of state legitimacy > Divine right of kings,Divine right of kings,3,8.674915,-1.3447912,0.8057131810680982,43.31699212500121,2,0.17969924812030075,0.5206766917293233,16.318581043638556,45.43888157550026,3,0.27556390977443607,0.6650375939849624
1518,5550,State (polity),Theories of state legitimacy > Rational-legal authority,Rational-legal authority,3,8.804138,-1.2607995,96.5964883258689,26.1141687878574,2,0.7413533834586467,0.33157894736842103,16.55530996137895,1.6529841230443045,3,0.2789473684210526,0.0037593984962406013
1519,5550,State (polity),State failure,State failure,2,8.39659,-1.0600907,-26.319112083912387,6.265934818217108,2,0.09473684210526316,0.08421052631578947,-12.55941184881489,6.671263209530173,3,0.06015037593984962,0.06466165413533835
1520,5550,State (polity),State failure > The problem with state failure,The problem with state failure,3,8.3327,-0.9416369,28.262772627029673,4.448212283954287,2,0.33458646616541354,0.06428571428571428,-7.0813967607776,6.366991589838012,3,0.08270676691729323,0.06015037593984962
1521,5550,State (polity),State failure > Early state formation,Early state formation,3,8.42399,-0.9129958,43.88783885569297,2.4637452306092964,2,0.4432330827067669,0.03609022556390978,17.71930074071139,7.366069934606256,3,0.28984962406015036,0.0774436090225564
1522,5550,State (polity),State failure > Late state formation,Late state formation,3,8.328036,-0.8733356,23.145082991238002,8.088552287963031,2,0.29736842105263156,0.10300751879699248,12.786623775788433,1.889446996116514,3,0.23233082706766917,0.005263157894736842
1523,5553,Statistics,Introduction,Introduction,0,8.115914,5.8827195,-18.07523345229549,23.851037850404094,2,0.11466165413533834,0.3101503759398496,-13.406988922454369,1.493652517469673,3,0.05601503759398496,0.0033834586466165413
1524,5553,Statistics,Introduction,Introduction,2,8.143616,5.951026,231.45825614774367,153.16386194934884,2,0.9661654135338346,0.9496240601503759,28.90877087834795,116.79505731649935,3,0.43834586466165415,0.955639097744361
1525,5553,Statistics,Statistical data > Data collection > Sampling,Sampling,4,8.155674,5.900763,34.80715596739302,38.92301692777393,2,0.37857142857142856,0.47443609022556393,25.53714006129269,5.529563164999834,3,0.39210526315789473,0.0481203007518797
1526,5553,Statistics,Statistical data > Data collection > Experimental and observational studies,Experimental and observational studies,4,8.21541,5.656343,29.586842235385816,19.71283729955567,2,0.3451127819548872,0.25413533834586466,3.0620912915447085,11.573377607063593,3,0.14097744360902256,0.15150375939849625
1527,5553,Statistics,Statistical data > Data collection > Experimental and observational studies > Experiments,Experiments,5,8.164233,5.6037774,8.259104575259828,0.7622620017578519,2,0.2075187969924812,0.012781954887218045,7.913187551678796,10.619700954423351,3,0.18421052631578946,0.1368421052631579
1528,5553,Statistics,Statistical data > Data collection > Experimental and observational studies > Observational study,Observational study,5,8.185069,5.633915,29.7551865469062,48.23844308724617,2,0.3469924812030075,0.5601503759398496,-26.048001525126978,27.572208392771273,3,0.02669172932330827,0.43759398496240604
1529,5553,Statistics,Statistical data > Types of data,Types of data,3,8.013461,6.095269,55.91649744549819,43.15248204622556,2,0.5214285714285715,0.5172932330827068,22.697014145684438,7.844968518530869,3,0.3593984962406015,0.08533834586466166
1530,5553,Statistics,Methods > Descriptive statistics,Descriptive statistics,3,8.173496,5.9007306,129.421731589544,33.57166949097825,2,0.8515037593984962,0.42406015037593986,80.76940228612463,22.05412095713879,3,0.8342105263157895,0.3537593984962406
1531,5553,Statistics,Methods > Inferential statistics,Inferential statistics,3,8.153678,5.9198685,141.61815466396507,49.8578730782378,2,0.8755639097744361,0.5770676691729323,85.56486184448529,11.95024835378822,3,0.850375939849624,0.1612781954887218
1532,5553,Statistics,"Methods > Inferential statistics > Terminology and theory of inferential statistics > Statistics, estimators and pivotal quantities","Statistics, estimators and pivotal quantities",5,8.152989,5.9372473,21.397191975740775,8.203906560129688,2,0.2819548872180451,0.10488721804511278,23.686365034204897,10.21930440371785,3,0.37406015037593987,0.12593984962406016
1533,5553,Statistics,Methods > Inferential statistics > Terminology and theory of inferential statistics > Null hypothesis and alternative hypothesis,Null hypothesis and alternative hypothesis,5,8.184488,5.791957,-29.205016837669945,45.303687980442476,2,0.08947368421052632,0.5353383458646617,-31.74134036149836,11.032665599700882,3,0.019548872180451128,0.14135338345864662
1534,5553,Statistics,Methods > Inferential statistics > Terminology and theory of inferential statistics > Error,Error,5,8.129361,5.900943,22.97288227737645,0.5436273767873441,2,0.293984962406015,0.007894736842105263,10.99721263792579,3.836728171488048,3,0.2161654135338346,0.02330827067669173
1535,5553,Statistics,Methods > Inferential statistics > Terminology and theory of inferential statistics > Interval estimation,Interval estimation,5,8.154149,5.926959,23.32668728714106,27.141529046076315,2,0.29774436090225564,0.3451127819548872,-0.9017254596060678,5.626914811261869,3,0.11654135338345864,0.05
1536,5553,Statistics,Methods > Inferential statistics > Terminology and theory of inferential statistics > Significance,Significance,5,8.207085,5.82926,23.138612967517982,6.6918965171237454,2,0.29699248120300753,0.09135338345864662,17.75232667996296,1.0029753650374726,3,0.29022556390977444,0.0011278195488721805
1537,5553,Statistics,Methods > Bayesian statistics,Bayesian statistics,3,8.184458,5.858002,219.7934213481413,209.68800032541557,2,0.9612781954887218,0.9849624060150376,93.57485438829958,242.96283733560497,3,0.8729323308270677,0.9984962406015038
1538,5553,Statistics,Methods > Exploratory data analysis,Exploratory data analysis,3,8.149175,5.9147363,45.90077507515074,29.390486337223926,2,0.45827067669172933,0.3774436090225564,17.007166121908963,6.871123241571995,3,0.28308270676691727,0.06766917293233082
1539,5553,Statistics,Methods > Mathematical statistics,Mathematical statistics,3,8.164818,5.94353,198.04286583792273,109.62850551213322,2,0.9496240601503759,0.8789473684210526,-37.0096033515903,17.431040817183316,3,0.013157894736842105,0.2729323308270677
1540,5553,Statistics,History,History,2,7.849504,7.6186123,66.13171590462562,101.69507690746369,2,0.5887218045112782,0.8530075187969924,18.216315308744782,92.00411804011287,3,0.29774436090225564,0.9045112781954887
1541,5553,Statistics,"Applications > Applied statistics, theoretical statistics and mathematical statistics","Applied statistics, theoretical statistics and mathematical statistics",3,8.145442,5.9569736,28.81528130651775,44.07020652785268,2,0.3406015037593985,0.5266917293233083,50.123677971603854,17.967075371076174,3,0.6586466165413534,0.281203007518797
1542,5553,Statistics,Applications > Statistics in academia,Statistics in academia,3,8.141997,5.954572,-77.93150701710888,56.13580328613336,2,0.027819548872180452,0.6293233082706767,45.2995949434329,16.185655784621737,3,0.6169172932330828,0.24661654135338346
1543,5553,Statistics,Applications > Statistical computing,Statistical computing,3,8.089739,6.05493,31.457443092765192,36.60114090137048,2,0.35714285714285715,0.4518796992481203,16.689085275052157,12.594116299632537,3,0.281203007518797,0.17330827067669172
1544,5553,Statistics,Applications > Business statistics,Business statistics,3,8.136812,5.9775567,0.058876759595143824,102.69770861317988,2,0.1763157894736842,0.8567669172932331,45.06563224123059,32.22992443095557,3,0.6139097744360902,0.5157894736842106
1545,5553,Statistics,Specialized disciplines,Specialized disciplines,2,8.13808,5.9903073,91.16182176393173,139.16902394521918,2,0.7206766917293234,0.931203007518797,103.7410613882347,16.89465368032599,3,0.9007518796992481,0.26052631578947366
1546,5553,Statistics,Misuse,Misuse,2,8.184469,5.7925706,-29.543933034594417,23.13050566518759,2,0.08834586466165413,0.2992481203007519,-10.086983307818429,8.03451874106628,3,0.07067669172932331,0.08834586466165413
1547,5553,Statistics,Misuse > Misinterpretation: correlation,Misinterpretation: correlation,3,8.234627,5.6466527,16.957216718781094,6.9933442798724705,2,0.25451127819548874,0.09360902255639098,49.09792198688083,14.926323754811927,3,0.6484962406015038,0.2206766917293233
1548,5632,Sun,Introduction,Introduction,0,1.9354174,5.1711555,69.45491565123616,6.23448103762012,2,0.6120300751879699,0.08383458646616541,38.71171745610789,11.730460256848083,3,0.5481203007518797,0.15601503759398497
1549,5632,Sun,Etymology,Etymology,2,5.8148637,3.7277853,-49.49454644645098,53.725512604323285,2,0.055639097744360905,0.612406015037594,18.299698163517842,11.190507866471522,3,0.29849624060150376,0.14473684210526316
1550,5632,Sun,General characteristics,General characteristics,2,1.9231105,5.132564,68.0248839171048,53.61721717427024,2,0.6052631578947368,0.6112781954887218,33.98896579061903,61.01130157698336,3,0.49849624060150377,0.7868421052631579
1551,5632,Sun,General characteristics > Rotation,Rotation,3,1.776381,5.008604,123.64673029397319,75.77599427006352,2,0.8353383458646616,0.7522556390977444,-21.82953062587876,104.30112453716363,3,0.03571428571428571,0.9357142857142857
1552,5632,Sun,Composition,Composition,2,2.064882,5.139688,37.65296171003832,15.073078676015024,2,0.3969924812030075,0.19473684210526315,43.74149005848883,42.47640372367821,3,0.600375939849624,0.6360902255639098
1553,5632,Sun,Structure > Core,Core,3,1.9685264,5.0437407,-38.86304477733919,31.331623778292524,2,0.07180451127819548,0.3977443609022556,2.0820523278569323,28.47818352579215,3,0.13458646616541353,0.45338345864661656
1554,5632,Sun,Structure > Radiative zone,Radiative zone,3,2.109162,4.9173994,-116.34034924887322,53.58644175071869,2,0.012406015037593985,0.6109022556390977,83.77102679979636,45.83816676957276,3,0.8439849624060151,0.6699248120300751
1555,5632,Sun,Structure > Tachocline,Tachocline,3,2.059307,4.8520994,75.77350727762817,24.263273770404634,2,0.6477443609022556,0.3150375939849624,67.30485835578692,49.75958909464165,3,0.7710526315789473,0.7090225563909774
1556,5632,Sun,Structure > Convective zone,Convective zone,3,2.07045,4.905104,96.75547130768176,65.36471717513258,2,0.7421052631578947,0.687593984962406,99.45637937521893,63.086447034600404,3,0.8887218045112782,0.7984962406015037
1557,5632,Sun,Structure > Atmosphere,Atmosphere,3,2.1010187,4.779496,425.4587347784356,368.57285123484917,2,0.9969924812030075,0.9992481203007518,124.89676428484438,125.57218110023008,3,0.9424812030075188,0.9657894736842105
1558,5632,Sun,Structure > Atmosphere > Photosphere,Photosphere,4,2.141368,4.7235312,67.84421829428183,52.74047131599408,2,0.6041353383458646,0.6011278195488722,38.2600287180816,2.3912248991137,3,0.543233082706767,0.008646616541353383
1559,5632,Sun,Structure > Atmosphere > Chromosphere,Chromosphere,4,2.125059,4.733376,49.036102406418784,22.15242443624001,2,0.4789473684210526,0.2879699248120301,18.429691801265303,15.961938192513193,3,0.3,0.24135338345864663
1560,5632,Sun,Structure > Atmosphere > Corona,Corona,4,2.0128155,4.8840265,113.64947231381264,93.27603338916529,2,0.8041353383458647,0.8270676691729323,79.53716114280242,75.32392218217267,3,0.8296992481203007,0.8488721804511278
1561,5632,Sun,Structure > Heliosphere,Heliosphere,3,1.7967206,4.9875107,-14.342712376862908,34.594834088438404,2,0.12593984962406016,0.4338345864661654,59.61188442863793,40.605603710369095,3,0.7259398496240601,0.618796992481203
1562,5632,Sun,Solar radiation,Solar radiation,2,2.1677673,4.6733494,23.91713276172319,55.7710762897945,2,0.30451127819548873,0.6266917293233083,36.41260052118924,27.316123053556108,3,0.5233082706766917,0.4357142857142857
1563,5632,Sun,Magnetic activity,Magnetic activity,2,1.9675328,4.9926996,96.34881087805435,100.4437688096672,2,0.7402255639097745,0.849624060150376,129.50217543132206,40.299085255992935,3,0.9481203007518797,0.6150375939849624
1564,5632,Sun,Magnetic activity > Sunspots,Sunspots,3,2.02022,4.966066,108.91900957038288,42.67193685683262,2,0.7887218045112782,0.512406015037594,30.490990376128,54.20192918655751,3,0.4548872180451128,0.7390977443609023
1565,5632,Sun,Magnetic activity > Solar activity,Solar activity,3,1.9924188,5.008856,17.945683188123564,108.55116396345207,2,0.26052631578947366,0.8751879699248121,6.088437664245132,30.510456603693388,3,0.16466165413533834,0.48909774436090225
1566,5632,Sun,Magnetic activity > Coronal heating,Coronal heating,3,2.0383456,4.9935956,32.90601675318308,9.65406646469547,2,0.3661654135338346,0.12293233082706767,-5.279470464183449,18.27219429008478,3,0.09097744360902256,0.28984962406015036
1567,5632,Sun,Life phases,Life phases,2,2.0014307,5.132243,139.30230375118603,184.1059333491451,2,0.8703007518796992,0.9744360902255639,139.9650833256379,120.6744104478577,3,0.9590225563909774,0.9612781954887218
1568,5632,Sun,Life phases > Formation,Formation,3,1.825502,4.9879026,61.54675153358091,72.37509322053732,2,0.5582706766917294,0.7334586466165414,12.519002155546536,92.14423124734157,3,0.23007518796992482,0.9048872180451127
1569,5632,Sun,Life phases > Main sequence,Main sequence,3,2.0313504,5.150901,35.5508005034237,25.396970426984723,2,0.38458646616541353,0.3255639097744361,45.19078414601088,11.264211721716894,3,0.6154135338345864,0.14661654135338345
1570,5632,Sun,Life phases > After core hydrogen exhaustion,After core hydrogen exhaustion,3,2.0035684,5.1219344,-18.26694561768278,73.69947153500986,2,0.11353383458646617,0.7390977443609023,56.91838771290306,13.962690753909506,3,0.7139097744360903,0.1988721804511278
1571,5632,Sun,Location > Solar System,Solar System,3,1.560387,5.3646245,43.67003512882509,31.52593546414124,2,0.4409774436090226,0.40112781954887217,-2.7250847925921793,17.63588979923855,3,0.10526315789473684,0.27593984962406015
1572,5632,Sun,Motion,Motion,2,1.7990824,5.169658,81.30159639708737,28.52685387530031,2,0.674812030075188,0.36578947368421055,29.04710472216297,17.258287464300505,3,0.43909774436090226,0.26842105263157895
1573,5632,Sun,Observational history > Early understanding,Early understanding,3,5.4365807,4.595035,23.7204221784514,1.2717293854893466,2,0.3030075187969925,0.02030075187969925,42.56155238145673,21.344157593467216,3,0.5887218045112782,0.3443609022556391
1574,5632,Sun,Observational history > Development of scientific understanding,Development of scientific understanding,3,5.429405,4.623175,119.98399682085208,115.92355528175614,2,0.8266917293233083,0.8928571428571429,31.31280161557497,9.679108710775111,3,0.46578947368421053,0.11541353383458647
1575,5632,Sun,Observational history > Solar space missions,Solar space missions,3,1.1097181,5.024517,19.130725405620183,51.581266113247636,2,0.26954887218045115,0.5924812030075188,26.38464105098755,30.433040074724715,3,0.40037593984962405,0.487593984962406
1576,5632,Sun,Observation by eyes > Exposure to the eye,Exposure to the eye,3,2.1882432,4.620223,41.627932705728334,9.752685351697515,2,0.4263157894736842,0.12443609022556391,120.89935635578162,25.336780805274476,3,0.9349624060150376,0.4026315789473684
1577,5632,Sun,Observation by eyes > Phenomena,Phenomena,3,2.1979392,4.4645624,164.57732256419246,153.99323495058147,2,0.9131578947368421,0.9507518796992481,102.14037529959604,143.69672758779348,3,0.8973684210526316,0.981203007518797
1578,5632,Sun,Religious aspects,Religious aspects,2,6.0044174,3.5756447,-29.498281751011294,64.74337927447598,2,0.0887218045112782,0.6834586466165413,9.786652500890256,40.38071897392353,3,0.20413533834586467,0.6157894736842106
1579,5744,Technology,Introduction,Introduction,0,7.7100773,2.6786704,-141.70989640057087,159.62188331733978,2,0.006766917293233083,0.9571428571428572,-12.452958965212957,75.5514766665753,3,0.06090225563909774,0.850375939849624
